cik_str,ticker,title
1454789,CATB,CATABASIS PHARMACEUTICALS INC
1455684,TPIC,"TPI COMPOSITES, INC"
1455863,COLD,AMERICOLD REALTY TRUST
1455886,PPPMF,PRIMERO MINING CORP
1455926,IRNC,IRONCLAD ENCRYPTION Corp
1456189,LEAT,Leatt Corp
1456212,BRTI,"BlackRidge Technology International, Inc."
1456346,FNV,FRANCO NEVADA Corp
1456772,OPI,OFFICE PROPERTIES INCOME TRUST
1456772,OPINI,OFFICE PROPERTIES INCOME TRUST
1456772,OPINL,OFFICE PROPERTIES INCOME TRUST
1456787,DGJI,DRAGON JADE INTERNATIONAL LTD
1456802,CCOB,Century Cobalt Corp.
1456857,MJNE,"MJ Holdings, Inc."
1457612,GNCA,"GENOCEA BIOSCIENCES, INC."
1458412,CFB,"CROSSFIRST BANKSHARES, INC."
1458696,CYOU,Changyou.com Ltd
1458891,NE,Noble Corp plc
1459200,ALRM,"Alarm.com Holdings, Inc."
1459417,TWOU,"2U, Inc."
1459482,CIIX,"Chineseinvestors.com, Inc."
1459839,SIBN,"SI-BONE, Inc."
1459862,PALL,Aberdeen Standard Palladium ETF Trust
1460235,PPLT,Aberdeen Standard Platinum ETF Trust
1460329,FLNT,"Fluent, Inc."
1460602,ORGS,Orgenesis Inc.
1460702,QLGN,"Qualigen Therapeutics, Inc."
1460702,RTTR,"Qualigen Therapeutics, Inc."
1461119,CRHM,CRH Medical Corp
1461640,HMTA,HomeTown Bankshares Corp
1461755,ACBI,"Atlantic Capital Bancshares, Inc."
1461993,MLNTQ,"MELINTA THERAPEUTICS, INC. /NEW/"
1462047,PGCG,PRIME GLOBAL CAPITAL GROUP Inc
1462120,LOB,"Live Oak Bancshares, Inc."
1462223,RCRT,"Recruiter.com Group, Inc."
1462418,ASPS,Altisource Portfolio Solutions S.A.
1463000,GRUSF,Grown Rogue International Inc.
1463101,ENPH,"Enphase Energy, Inc."
1463172,ZEN,"Zendesk, Inc."
1463208,TLSS,"Transportation & Logistics Systems, Inc."
1463258,REGI,"Renewable Energy Group, Inc."
1463361,UBX,"Unity Biotechnology, Inc."
1463471,MNELF,Mission NewEnergy Ltd
1463959,DSKX,"DS HEALTHCARE GROUP, INC."
1463972,VUZI,Vuzix Corp
1464165,BETRD,BetterLife Pharma Inc.
1464165,BETRF,BetterLife Pharma Inc.
1464165,PVOTF,BetterLife Pharma Inc.
1464300,PTPF,"ALL MARKETING SOLUTIONS, INC."
1464343,ATLC,Atlanticus Holdings Corp
1464423,PMT-PA,PennyMac Mortgage Investment Trust
1464423,PMT-PB,PennyMac Mortgage Investment Trust
1464423,PMT,PennyMac Mortgage Investment Trust
1464591,GPRK,GeoPark Ltd
1464790,RILYI,"B. Riley Financial, Inc."
1464790,RILYM,"B. Riley Financial, Inc."
1464790,RILYN,"B. Riley Financial, Inc."
1464790,RILYO,"B. Riley Financial, Inc."
1464790,RILYP,"B. Riley Financial, Inc."
1464790,RILYZ,"B. Riley Financial, Inc."
1464790,RILY,"B. Riley Financial, Inc."
1464790,RILYG,"B. Riley Financial, Inc."
1464790,RILYH,"B. Riley Financial, Inc."
1464865,GHMP,"Good Hemp, Inc."
1464963,TCRD,"THL Credit, Inc."
1464963,TCRW,"THL Credit, Inc."
1464963,TCRZ,"THL Credit, Inc."
1465128,STWD,"STARWOOD PROPERTY TRUST, INC."
1465470,SHMP,NaturalShrimp Inc
1465740,TWO-PB,TWO HARBORS INVESTMENT CORP.
1465740,TWO-PC,TWO HARBORS INVESTMENT CORP.
1465740,TWO-PD,TWO HARBORS INVESTMENT CORP.
1465740,TWO-PE,TWO HARBORS INVESTMENT CORP.
1465740,TWO,TWO HARBORS INVESTMENT CORP.
1465740,TWO-PA,TWO HARBORS INVESTMENT CORP.
1465872,VTDRF,VANTAGE DRILLING INTERNATIONAL
1465885,WMC,Western Asset Mortgage Capital Corp
1466026,MSBI,"Midland States Bancorp, Inc."
1466085,IRT,"INDEPENDENCE REALTY TRUST, INC."
1466258,TT,Trane Technologies plc
1466301,CLVS,"Clovis Oncology, Inc."
1466538,COWN,COWEN INC.
1466593,OTTR,Otter Tail Corp
1466815,ABCD,"CAMBIUM LEARNING GROUP, INC."
1467154,NOVN,"Novan, Inc."
1467373,ACN,Accenture plc
1467623,DBX,"DROPBOX, INC."
1467652,NEOS,"Neos Therapeutics, Inc."
1467760,ARI,"Apollo Commercial Real Estate Finance, Inc."
1467761,ZMTP,"Zoom Telephonics, Inc."
1467808,CO,Global Cord Blood Corp
1467858,GM,General Motors Co
1468091,VEON,VEON Ltd.
1468174,H,Hyatt Hotels Corp
1468328,ADUS,Addus HomeCare Corp
1468639,VICP,"Vicapsys Life Sciences, Inc."
1468666,SCWX,SecureWorks Corp
1468679,CRYO,AMERICAN CRYOSTEM Corp
1468748,KOD,Kodiak Sciences Inc.
1469038,MIGT,"Mi1 Global Telco., Inc."
1469207,SMRN,"Smartag International, Inc."
1469367,RUN,Sunrun Inc.
1469372,MSGN,MSG NETWORKS INC.
1469395,PAM,Pampa Energy Inc.
1469443,RKDA,"Arcadia Biosciences, Inc."
1470099,MOBL,"MOBILEIRON, INC."
1470205,ICBK,"County Bancorp, Inc."
1470683,CCCL,"China Ceramics Co., Ltd"
1470683,HOL,"China Ceramics Co., Ltd"
1471055,BSBR,Banco Santander (Brasil) S.A.
1471265,NWBI,"Northwest Bancshares, Inc."
1471302,AIVI,Kemiao Garment Holding Group
1471727,BTTR,Better Choice Co Inc.
1471781,GTCH,GBT Technologies Inc.
1471824,CANE,Teucrium Commodity Trust
1471824,CORN,Teucrium Commodity Trust
1471824,WEAT,Teucrium Commodity Trust
1471824,SOYB,Teucrium Commodity Trust
1471824,TAGS,Teucrium Commodity Trust
1472072,CCM,Concord Medical Services Holdings Ltd
1472091,PDSB,PDS Biotechnology Corp
1472091,EDGE,PDS Biotechnology Corp
1472468,XTEG,"XT Energy Group, Inc."
1472494,BNO,"United States Brent Oil Fund, LP"
1472595,RCM,R1 RCM INC.
1472619,LONCF,Loncor Resources Inc.
1472787,FAF,First American Financial Corp
1472862,WSML,"Williamsville Sears Management, Inc."
1473334,NVFY,"Nova Lifestyle, Inc."
1473490,WSCO,"Wall Street Media Co, Inc."
1473579,BTHE,"Boston Therapeutics, Inc."
1473597,STRI,"STR HOLDINGS, INC."
1473654,LVBX,"LevelBlox, Inc."
1473844,CBTX,"CBTX, Inc."
1474098,PEB,Pebblebrook Hotel Trust
1474098,PEB-PC,Pebblebrook Hotel Trust
1474098,PEB-PD,Pebblebrook Hotel Trust
1474098,PEB-PE,Pebblebrook Hotel Trust
1474098,PEB-PF,Pebblebrook Hotel Trust
1474167,COSM,Cosmos Holdings Inc.
1474432,PSTG,"Pure Storage, Inc."
1474439,TNAV,"Telenav, Inc."
1474627,LLIT,Lianluo Smart Ltd
1474735,GNRC,GENERAC HOLDINGS INC.
1474835,IPCI,Intellipharmaceutics International Inc.
1474835,IPCIF,Intellipharmaceutics International Inc.
1474903,BGSF,"BG Staffing, Inc."
1475115,EB,"Eventbrite, Inc."
1475260,CVE,CENOVUS ENERGY INC.
1475348,LBC,Luther Burbank Corp
1475430,JSHG,JOSHUA GOLD RESOURCES INC
1475841,NBHC,National Bank Holdings Corp
1475922,PRI,"Primerica, Inc."
1476034,MCB,Metropolitan Bank Holding Corp.
1476045,CLDT,Chatham Lodging Trust
1476150,TRNO,Terreno Realty Corp
1476264,WFBI,"WashingtonFirst Bankshares, Inc."
1476765,GBDC,"GOLUB CAPITAL BDC, Inc."
1476963,HTBX,"HEAT BIOLOGICS, INC."
1477009,CANN,GENERAL CANNABIS CORP
1477049,PHYS,Sprott Physical Gold Trust
1477246,SANW,S&W Seed Co
1477294,ST,Sensata Technologies Holding plc
1477333,NET,"Cloudflare, Inc."
1477449,TDOC,"Teladoc Health, Inc."
1477641,DQ,DAQO NEW ENERGY CORP.
1477845,ANVS,"Annovis Bio, Inc."
1478069,CFRX,CONTRAFECT Corp
1478121,PFNX,Pfenex Inc.
1478242,IQV,IQVIA HOLDINGS INC.
1478320,ADPT,Adaptive Biotechnologies Corp
1478454,EBMT,"Eagle Bancorp Montana, Inc."
1478682,EMPM,"Empire Post Media, Inc."
1478726,CHFN,CHARTER FINANCIAL CORP
1479000,OTTV,Viva Entertainment Group Inc.
1479094,STAG,"STAG Industrial, Inc."
1479094,STAG-PC,"STAG Industrial, Inc."
1479247,CPER,United States Commodity Index Funds Trust
1479247,USCI,United States Commodity Index Funds Trust
1479290,RVNC,"Revance Therapeutics, Inc."
1479419,KALA,"Kala Pharmaceuticals, Inc."
1479526,CMCI,"China Modern Agricultural Information, Inc."
1479681,CLNH,"Clinigence Holdings, Inc."
1479750,CBF,Capital Bank Financial Corp.
1481028,HYSR,"SUNHYDROGEN, INC."
1481241,DCIX,Performance Shipping Inc.
1481241,PSHG,Performance Shipping Inc.
1481443,RMDM,"TechCom, Inc."
1481504,BANJ,"Banjo & Matilda, Inc."
1481512,RARX,"Ra Pharmaceuticals, Inc."
1481513,JKS,"JinkoSolar Holding Co., Ltd."
1481582,RYI,Ryerson Holding Corp
1481646,ACCD,"Accolade, Inc."
1481792,QUAD,"Quad/Graphics, Inc."
1481832,APTS,PREFERRED APARTMENT COMMUNITIES INC
1482075,COIL,"Citadel Exploration, Inc."
1482512,HPP,"Hudson Pacific Properties, Inc."
1482541,SRNA,Surna Inc.
1482554,HFUS,Hartford Great Health Corp.
1483386,GLTR,Aberdeen Standard Precious Metals Basket ETF Trust
1483510,EXPR,"EXPRESS, INC."
1483646,BEGI,"BLACKSTAR ENTERPRISE GROUP, INC."
1483934,SBBA,Scorpio Tankers Inc.
1483934,SBNA,Scorpio Tankers Inc.
1483934,STNG,Scorpio Tankers Inc.
1483994,HTHT,Huazhu Group Ltd
1484504,GIMO,Gigamon Inc.
1484565,SLNO,SOLENO THERAPEUTICS INC
1484769,FUBO,"FaceBank Group, Inc."
1485003,SESN,"Sesen Bio, Inc."
1485029,NAHD,"New Asia Holdings, Inc."
1485074,FRZT,"Freeze Tag, Inc."
1485538,OSN,Ossen Innovation Co. Ltd.
1485922,PACQF,PRIME ACQUISITION CORP
1485922,PAQWF,PRIME ACQUISITION CORP
1486159,OAS,Oasis Petroleum Inc.
1486299,BIQIF,BIQI INTERNATIONAL HOLDINGS CORP
1486957,BWXT,"BWX Technologies, Inc."
1487197,BRFH,BARFRESH FOOD GROUP INC.
1487198,ASPU,"ASPEN GROUP, INC."
1487371,GNMK,"GenMark Diagnostics, Inc."
1487712,AL,AIR LEASE CORP
1487712,AL-PA,AIR LEASE CORP
1487718,BOXS,"BOXSCORE BRANDS, INC."
1487798,ECT,ECA Marcellus Trust I
1487839,LKCO,Luokung Technology Corp.
1487843,YRIV,Yangtze River Port & Logistics Ltd
1487918,OFS,OFS Capital Corp
1487918,OFSSI,OFS Capital Corp
1487918,OFSSL,OFS Capital Corp
1487918,OFSSZ,OFS Capital Corp
1487931,FSSN,FISION Corp
1487952,VPG,"Vishay Precision Group, Inc."
1487986,HCOM,"Hawaiian Telcom Holdco, Inc."
1488039,ATOS,"ATOSSA THERAPEUTICS, INC."
1488139,AMRC,"Ameresco, Inc."
1488419,SIAF,"Sino Agro Food, Inc."
1488613,FMI,"Foundation Medicine, Inc."
1488813,CUBI,"Customers Bancorp, Inc."
1488813,CUBI-PC,"Customers Bancorp, Inc."
1488813,CUBI-PD,"Customers Bancorp, Inc."
1488813,CUBI-PE,"Customers Bancorp, Inc."
1488813,CUBI-PF,"Customers Bancorp, Inc."
1488917,ELMD,"Electromed, Inc."
1489096,THR,"Thermon Group Holdings, Inc."
1489393,LYB,LyondellBasell Industries N.V.
1489588,GRTD,"Gratitude Health, Inc."
1489874,GGROU,Golden Growers Cooperative
1490054,APHD,APPIPHANY TECHNOLOGIES HOLDINGS CORP
1490054,APHDD,APPIPHANY TECHNOLOGIES HOLDINGS CORP
1490054,VBHI,APPIPHANY TECHNOLOGIES HOLDINGS CORP
1490161,ANFC,"Black Ridge Oil & Gas, Inc."
1490281,GRPN,"Groupon, Inc."
1490349,MCC,Medley Capital Corp
1490349,MCV,Medley Capital Corp
1490366,BORNY,CHINA NEW BORUN Corp
1490630,RHNO,Rhino Resource Partners LP
1490873,ESSI,"ECO SCIENCE SOLUTIONS, INC."
1490892,COR,CoreSite Realty Corp
1490906,CFFN,"Capitol Federal Financial, Inc."
1490949,VCPS,VinCompass Corp.
1490978,SDGR,"Schrodinger, Inc."
1491419,LIVX,"LiveXLive Media, Inc."
1491487,TKAT,"Takung Art Co., Ltd."
1491829,ANAV,ALPHA NETWORK ALLIANCE VENTURES INC.
1492298,SBRA,"Sabra Health Care REIT, Inc."
1492422,APLS,"Apellis Pharmaceuticals, Inc."
1492426,HZNP,Horizon Therapeutics Public Ltd Co
1492448,GRNF,GRN Holding Corp
1492633,NLSN,Nielsen Holdings plc
1492658,WMGI,Wright Medical Group N.V.
1492674,TTOO,"T2 Biosystems, Inc."
1492691,KNX,Knight-Swift Transportation Holdings Inc.
1492915,STND,Standard AVB Financial Corp.
1492966,NORD,"Nord Anglia Education, Inc."
1493137,LCTC,"Lifeloc Technologies, Inc"
1493212,PLSI,Phoenix Life Sciences International Limited.
1493225,NFBK,"Northfield Bancorp, Inc."
1493526,PRTT,PROTECT PHARMACEUTICAL Corp
1493566,OTIC,"OTONOMY, INC."
1493594,MTSI,"MACOM Technology Solutions Holdings, Inc."
1493712,CMXC,Cell MedX Corp.
1493761,HEAR,Turtle Beach Corp
1493893,CHSO,China Shouguan Investment Holding Group Corp
1494162,KPAY,KinerjaPay Corp.
1494259,CARG,"CarGurus, Inc."
1494319,UNVR,Univar Solutions Inc.
1494413,TWOH,Two Hands Corp
1494448,EMGC,"EMERGENT CAPITAL, INC."
1494558,AMBO,Ambow Education Holding Ltd.
1494582,BOMN,BOSTON OMAHA Corp
1494650,OPTN,"OptiNose, Inc."
1494728,PSLV,Sprott Physical Silver Trust
1494891,SRTS,"Sensus Healthcare, Inc."
1494891,SRTSW,"Sensus Healthcare, Inc."
1494904,GBLIZ,Global Indemnity Ltd
1494904,GBLI,Global Indemnity Ltd
1494904,GBLIL,Global Indemnity Ltd
1495153,MMYT,MakeMyTrip Ltd
1495231,IZEA,"IZEA Worldwide, Inc."
1495240,LAND,GLADSTONE LAND Corp
1495240,LANDP,GLADSTONE LAND Corp
1495320,VRA,"Vera Bradley, Inc."
1495479,BBRG,"FoodFirst Global Restaurants, Inc."
1495536,ENCR,"Ener-Core, Inc."
1495932,EXPI,"EXP World Holdings, Inc."
1496048,BPYU,Brookfield Property REIT Inc.
1496048,BPYUP,Brookfield Property REIT Inc.
1496099,NMFC,New Mountain Finance Corp
1496099,NMFX,New Mountain Finance Corp
1496268,RVALL,"REVA Medical, Inc."
1496323,IGMS,"IGM Biosciences, Inc."
1496443,PAYS,"Paysign, Inc."
1496454,CHTH,"CNL Healthcare Properties, Inc."
1496671,CALA,"Calithera Biosciences, Inc."
1496818,STTH,"STEALTH TECHNOLOGIES, INC."
1496818,STTHD,"STEALTH TECHNOLOGIES, INC."
1497055,GROG,"GroGenesis, Inc."
1497130,VNTH,"Nano Mobile Healthcare, Inc."
1497253,ONVO,"ORGANOVO HOLDINGS, INC."
1497504,PLXP,PLx Pharma Inc.
1497645,INN,"Summit Hotel Properties, Inc."
1497649,GSTX,Graphene & Solar Technologies Ltd
1497770,WD,"Walker & Dunlop, Inc."
1498067,TECR,TechCare Corp.
1498068,ARA,"American Renal Associates Holdings, Inc."
1498122,ARST,Arista Financial Corp.
1498148,AITX,Artificial Intelligence Technology Solutions Inc.
1498148,AITXD,Artificial Intelligence Technology Solutions Inc.
1498232,TRRB,"TripBorn, Inc."
1498301,ASNA,"Ascena Retail Group, Inc."
1498380,ONDR,"ONLINE DISRUPTIVE TECHNOLOGIES, INC."
1498382,DMPI,"DelMar Pharmaceuticals, Inc."
1498403,BLRX,BioLineRx Ltd.
1498576,CCIHY,ChinaCache International Holdings Ltd.
1498710,SAVE,"Spirit Airlines, Inc."
1498828,HHC,Howard Hughes Corp
1499361,BKCT,"DTS8 COFFEE COMPANY, LTD."
1499422,RBB,RBB Bancorp
1499453,STXB,"Spirit of Texas Bancshares, Inc."
1499494,DXF,Dunxin Financial Holdings Ltd
1499505,AGRO,Adecoagro S.A.
1499543,NOAH,Noah Holdings Ltd
1499573,FWLAF,FlatWorld Acquisition Corp.
1499620,TAL,TAL Education Group
1499684,ACEZ,"Ariel Clean Energy, Inc."
1499717,STAF,"Staffing 360 Solutions, Inc."
1499780,GLBS,GLOBUS MARITIME LTD
1499781,BITA,BITAUTO HOLDINGS LTD
1499785,TJBH,Tengjun Biotechnology Corp.
1499832,TSQ,"Townsquare Media, Inc."
1499849,LND,BrasilAgro - Brazilian Agricultural Real Estate Co
1499912,FXCM,"Global Brokerage, Inc."
1499961,NETE,"Net Element, Inc."
1500123,INLB,Item 9 Labs Corp.
1500198,NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp
1500213,SIFI,"SI Financial Group, Inc."
1500217,AAT,"American Assets Trust, Inc."
1500242,UBIA,UBI Blockchain Internet LTD-DE
1500305,SPGX,Sustainable Projects Group Inc.
1500375,HFBL,"Home Federal Bancorp, Inc. of Louisiana"
1500435,GPRO,"GoPro, Inc."
1500836,WBKC,"Wolverine Bancorp, Inc."
1501078,OFED,Oconee Federal Financial Corp.
1501134,NVTA,Invitae Corp
1501257,PNAT,"PURA NATURALS, INC."
1501268,BNTT,"Bnet Media Group, Inc."
1501570,VBTX,"Veritex Holdings, Inc."
1501585,HII,"HUNTINGTON INGALLS INDUSTRIES, INC."
1501697,XFOR,"X4 Pharmaceuticals, Inc"
1501756,ADVM,"Adverum Biotechnologies, Inc."
1501958,CLAD,"China Liaoning Dingxu Ecological Agriculture Development, Inc."
1501989,CTMX,"CytomX Therapeutics, Inc."
1502034,GNC,"GNC HOLDINGS, INC."
1502034,GNCIQ,"GNC HOLDINGS, INC."
1502152,SOAN,"AngioSoma, Inc."
1502154,ALO,Alio Gold Inc.
1502292,CNFR,"Conifer Holdings, Inc."
1502377,CTGO,"Contango ORE, Inc."
1502557,CXKJ,"CX Network Group, Inc."
1502966,DIGP,"Digipath, Inc."
1503161,NGRP,NGEN TECHNOLOGIES HOLDINGS CORP.
1503274,QTRX,Quanterix Corp
1503458,FTXP,"FOOTHILLS EXPLORATION, INC."
1503584,CMRE,Costamare Inc.
1503584,CMRE-PB,Costamare Inc.
1503584,CMRE-PC,Costamare Inc.
1503584,CMRE-PD,Costamare Inc.
1503584,CMRE-PE,Costamare Inc.
1503802,KPTI,Karyopharm Therapeutics Inc.
1504008,BKU,"BankUnited, Inc."
1504167,BPMX,"Timber Pharmaceuticals, Inc."
1504167,TMBR,"Timber Pharmaceuticals, Inc."
1504379,CSTE,Caesarstone Ltd.
1504461,NGL,NGL Energy Partners LP
1504461,NGL-PB,NGL Energy Partners LP
1504461,NGL-PC,NGL Energy Partners LP
1504619,PFLT,PennantPark Floating Rate Capital Ltd.
1504678,LOOP,"Loop Industries, Inc."
1504764,AVAL,Grupo Aval Acciones Y Valores S.A.
1505065,BWAY,Brainsway Ltd.
1505155,UPLD,"Upland Software, Inc."
1505413,VOC,VOC Energy Trust
1505512,RGLS,Regulus Therapeutics Inc.
1505732,BWFG,"Bankwell Financial Group, Inc."
1505952,DOMO,"DOMO, INC."
1506184,IMMP,IMMUTEP Ltd
1506251,CTXR,"Citius Pharmaceuticals, Inc."
1506251,CTXRW,"Citius Pharmaceuticals, Inc."
1506293,PINS,"PINTEREST, INC."
1506307,EP-PC,"KINDER MORGAN, INC."
1506307,KMI,"KINDER MORGAN, INC."
1506439,SHSP,"SharpSpring, Inc."
1506492,CHFS,"CHF Solutions, Inc."
1506742,TXSO,"Texas South Energy, Inc."
1506756,ZXAIY,China Zenix Auto International Ltd
1506928,AVGR,Avinger Inc
1506929,VRDR,"VERDE RESOURCES, INC."
1506983,IGAP,"Integrity Applications, Inc."
1507079,FND,"Floor & Decor Holdings, Inc."
1507181,WRSS,Mountain High Acquisitions Corp.
1507181,MYHI,Mountain High Acquisitions Corp.
1507277,PSTB,Park Sterling Corp
1507385,VER,"VEREIT, Inc."
1507385,VER-PF,"VEREIT, Inc."
1507605,MARA,"Marathon Patent Group, Inc."
1507957,IPWR,Ideal Power Inc.
1507964,CORVF,Corvus Gold Inc.
1508171,SUNS,Solar Senior Capital Ltd.
1508348,ACAN,"AmeriCann, Inc."
1508381,BNKL,Bionik Laboratories Corp.
1508475,VNET,"21Vianet Group, Inc."
1508478,ARCO,Arcos Dorados Holdings Inc.
1508655,TSLX,"TPG Specialty Lending, Inc."
1508844,PVG,Pretium Resources Inc.
1509190,PETX,"ARATANA THERAPEUTICS, INC."
1509223,RENN,Renren Inc.
1509228,SDTTU,SandRidge Mississippian Trust I
1509261,RZLT,"Rezolute, Inc."
1509432,RPXC,RPX Corp
1509470,SSSS,SURO CAPITAL CORP.
1509589,BCEI,"Bonanza Creek Energy, Inc."
1509646,FENG,Phoenix New Media Ltd
1509745,LPTX,"LEAP THERAPEUTICS, INC."
1509786,ISRB,"Inspired Builders, Inc."
1509957,CANB,Can B Corp
1509991,KOS,Kosmos Energy Ltd.
1510247,LFAP,"LGBTQ Loyalty Holdings, Inc."
1510295,MPC,Marathon Petroleum Corp
1510487,PRNB,Principia Biopharma Inc.
1510580,KITE,"Kite Pharma, Inc."
1510593,XNET,Xunlei Ltd
1510964,CVSI,"CV Sciences, Inc."
1511071,PBSK,"Poage Bankshares, Inc."
1511161,ASKH,ASTIKA HOLDINGS INC.
1511198,FBNK,"First Connecticut Bancorp, Inc."
1511337,RLJ,RLJ Lodging Trust
1511735,YPPN,YAPPN CORP.
1511737,UI,Ubiquiti Inc.
1511820,GNTW,Globe Net Wireless Corp.
1512077,ENT,Global Eagle Entertainment Inc.
1512228,NIOBF,NIOCORP DEVELOPMENTS LTD
1512499,LIND,"LINDBLAD EXPEDITIONS HOLDINGS, INC."
1512673,SQ,"Square, Inc."
1512717,THTX,Theratechnologies Inc.
1512762,CHRS,"Coherus BioSciences, Inc."
1512886,NTRR,NEUTRA CORP.
1512920,SII,SPROTT INC.
1512920,SPOXD,SPROTT INC.
1512920,SPOXF,SPROTT INC.
1512922,PETV,"PetVivo Holdings, Inc."
1512927,CUII,"China United Insurance Service, Inc."
1512931,MRCC,MONROE CAPITAL Corp
1513363,FDUS,FIDUS INVESTMENT Corp
1513363,FDUSG,FIDUS INVESTMENT Corp
1513363,FDUSL,FIDUS INVESTMENT Corp
1513363,FDUSZ,FIDUS INVESTMENT Corp
1513403,GLPH,Gala Pharmaceutical Inc.
1513525,ADIL,"ADIAL PHARMACEUTICALS, INC."
1513525,ADILW,"ADIAL PHARMACEUTICALS, INC."
1513761,NCLH,Norwegian Cruise Line Holdings Ltd.
1513818,ARAV,"Aravive, Inc."
1513845,YNDX,Yandex N.V.
1513856,NTRP,"Neurotrope, Inc."
1514113,GHAV,GRAND HAVANA INC.
1514183,UCUT,"Uppercut Brands, Inc."
1514281,MITT,"AG Mortgage Investment Trust, Inc."
1514416,BAND,Bandwidth Inc.
1514597,AUG,AURYN RESOURCES INC.
1514705,SXC,"SunCoke Energy, Inc."
1514732,SAEX,"SAExploration Holdings, Inc."
1514743,IROQ,"IF Bancorp, Inc."
1514946,AXIM,"AXIM BIOTECHNOLOGIES, INC."
1514991,AMCX,AMC Networks Inc.
1515139,CWRK,CurrencyWorks Inc.
1515156,ADES,"Advanced Emissions Solutions, Inc."
1515317,MAGE,MAGELLAN GOLD Corp
1515673,RARE,Ultragenyx Pharmaceutical Inc.
1515740,BIEI,PREMIER BIOMEDICAL INC
1515816,PLYM,Plymouth Industrial REIT Inc.
1516079,UCBB,"US-China Biomedical Technology, Inc."
1516479,INSY,"Insys Therapeutics, Inc."
1516479,INSYQ,"Insys Therapeutics, Inc."
1516551,EMBI,"Emerald Bioscience, Inc."
1516559,MCPI,"Mansfield-Martin Exploration Mining, Inc."
1516805,MOXC,"Moxian, Inc."
1516887,WCUI,"Wellness Center USA, Inc."
1516899,YTRA,"Yatra Online, Inc."
1516899,YTROF,"Yatra Online, Inc."
1516912,OBNK,"Origin Bancorp, Inc."
1516973,MTGE,MTGE Investment Corp.
1517022,AKBA,"Akebia Therapeutics, Inc."
1517130,PME,Pingtan Marine Enterprise Ltd.
1517175,CHEF,"Chefs' Warehouse, Inc."
1517228,COMM,"CommScope Holding Company, Inc."
1517302,APAM,Artisan Partners Asset Management Inc.
1517342,PACD,PACIFIC DRILLING S.A.
1517375,SPT,"Sprout Social, Inc."
1517389,JFIL,"Jubilant Flame International, Ltd"
1517396,SSYS,STRATASYS LTD.
1517399,SUPV,Grupo Supervielle S.A.
1517413,FSLY,"Fastly, Inc."
1517496,WBAI,500.com Ltd
1517498,EWLU,"Merion, Inc."
1517681,PPCB,"Propanc Biopharma, Inc."
1518171,JADG,"Jade Global Holdings, Inc."
1518222,RATE,"Bankrate, Inc."
1518336,DREM,Dream Homes & Development Corp.
1518380,CGLD,Buscar Co
1518419,QTRH,Quarterhill Inc.
1518461,AMPG,"AmpliTech Group, Inc."
1518621,ORC,"Orchid Island Capital, Inc."
1518715,HMST,"HomeStreet, Inc."
1518832,WPX,"WPX ENERGY, INC."
1519061,TSE,Trinseo S.A.
1519401,RM,Regional Management Corp.
1519405,FXCH,Invesco CurrencyShares Chinese Renminbi Trust
1519751,FBHS,"Fortune Brands Home & Security, Inc."
1520006,MTDR,Matador Resources Co
1520048,PVL,Permianville Royalty Trust
1520118,INTV,"INTEGRATED VENTURES, INC."
1520262,ALKS,Alkermes plc.
1520300,ASBB,ASB Bancorp Inc
1520358,MMMB,"MamaMancini's Holdings, Inc."
1520504,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V."
1520528,REAC,"REAC GROUP, INC."
1520697,ACHC,"Acadia Healthcare Company, Inc."
1520744,LMOS,Lumos Networks Corp.
1521013,TPNI,"Pulse Network, Inc."
1521036,LNTH,"Lantheus Holdings, Inc."
1521168,PER,SandRidge Permian Trust
1521332,APTV,Aptiv PLC
1521332,APTV-PA,Aptiv PLC
1521951,FBIZ,"FIRST BUSINESS FINANCIAL SERVICES, INC."
1522165,ALKM,"ALKAME HOLDINGS, INC."
1522222,CLSH,"CLS Holdings USA, Inc."
1522420,BLMT,"BSB Bancorp, Inc."
1522690,GWGH,"GWG Holdings, Inc."
1522704,MFST,"Medifirst Solutions, Inc."
1522727,USAC,"USA Compression Partners, LP"
1522767,MRMD,MARIMED INC.
1522787,CYBF,"Cyberfort Software, Inc."
1523486,MJDS,"MOJO DATA SOLUTIONS, INC."
1523836,LITB,"LightInTheBox Holding Co., Ltd."
1523854,WEIN,"West End Indiana Bancshares, Inc."
1524025,TLYS,"TILLY'S, INC."
1524190,KANG,"iKang Healthcare Group, Inc."
1524223,MN,"Manning & Napier, Inc."
1524358,VAC,MARRIOTT VACATIONS WORLDWIDE Corp
1524472,XYL,Xylem Inc.
1524741,SLCA,"U.S. SILICA HOLDINGS, INC."
1524769,CHKR,CHESAPEAKE GRANITE WASH TRUST
1524829,GLBD,Global Seed Corp
1524872,TNRG,Thunder Energies Corp
1524931,CHUY,"CHUY'S HOLDINGS, INC."
1525145,PLTX,"Peloton Therapeutics, Inc."
1525221,ERA,Bristow Group Inc.
1525221,VTOL,Bristow Group Inc.
1525287,SRLP,Sprague Resources LP
1525306,FSTJ,First America Resources Corp
1525494,WUBA,58.com Inc.
1525759,FSKR,FS KKR Capital Corp. II
1525769,PLAY,"Dave & Buster's Entertainment, Inc."
1525773,I,Intelsat S.A.
1525773,INTEQ,Intelsat S.A.
1525852,MCIG,"mCig, Inc."
1526113,GNL,"Global Net Lease, Inc."
